dataset,layer,head,pearson_PAM,pearson_QAM,pearson_SAM,spearman_PAM,spearman_QAM,spearman_SAM
flan,11,0,-0.0029472047960787846,-0.13106957452108733,0.1615337654424236,-0.027170004771103574,-0.13585002385551787,0.14188780269354087
flan,11,1,-0.19549728097636115,0.1425063439958377,0.28287340662762966,-0.17207669688365596,0.1056611296654028,0.31698338899620837
flan,11,10,-0.18239934328156124,0.1757828480286328,0.18888488558746527,-0.190190033397725,0.1539633603695869,0.184152254559702
flan,11,11,-0.08195268058083453,0.059458412241307476,0.11338802858386744,-0.0754722354752877,0.1116989085034258,0.04528334128517262
flan,11,12,0.05547988037141258,-0.08427354461217,-0.003436382637823813,0.0754722354752877,-0.08754779315133374,-0.015094447095057539
flan,11,13,0.012414622301640827,-0.058581039540752756,0.03038624360846153,-0.015094447095057539,-0.03320778360912659,-0.009056668257034522
flan,11,14,-0.009368223490368185,0.004726669919846221,0.018812853546518397,-0.08151001431331072,0.11773668734144879,0.05735889896121865
flan,11,15,-0.21468789115556686,0.1510833510057824,0.22336356452572959,-0.196227812235748,0.11773668734144879,0.2384922641019091
flan,11,16,0.26769274623375006,-0.3764577927925938,-0.05595059093574731,0.26264337945400124,-0.3532100620243464,-0.015094447095057539
flan,11,17,-0.16864813475530638,0.1846475654914559,0.12552839845849037,-0.12377446617947183,0.12377446617947183,0.0754722354752877
flan,11,18,-0.13622006154292476,0.09756047307739986,0.13959652147511434,-0.16603891804563295,0.015094447095057539,0.16000113920760994
flan,11,19,-0.07573591063400405,0.06899952290044176,0.08319415690215753,-0.09962335082737976,0.08151001431331072,0.14792558153156388
flan,11,2,-0.21216510730809657,0.1988345650694398,0.2084414422339038,-0.20226559107377104,0.03320778360912659,0.184152254559702
flan,11,20,-0.2029280401274465,0.18327025306994266,0.2325719422097499,-0.184152254559702,0.17811447572167896,0.20226559107377104
flan,11,21,-0.3118808052307259,0.28906003017017134,0.34732978851465723,-0.29283227364411624,0.27471893713004725,0.3532100620243464
flan,11,22,0.03392011141481307,-0.046836969644913844,-0.01657048931238045,-0.009056668257034522,-0.021132225933080555,-0.04528334128517262
flan,11,23,-0.17719356119028654,0.19069405205319973,0.15795357675696148,-0.196227812235748,0.20830336991179407,0.184152254559702
flan,11,24,-0.07500503518340844,0.08503398212086516,0.05294628650264822,-0.14188780269354087,0.1116989085034258,0.16000113920760994
flan,11,25,0.2717801858516857,-0.2884501804609677,-0.18908372611353394,0.29283227364411624,-0.31094561015818534,-0.24453004293993214
flan,11,26,-0.06650761887691295,0.07205601499401626,0.044877060511723826,-0.08151001431331072,0.04528334128517262,0.13585002385551787
flan,11,27,-0.11220193841317372,0.047952516074780224,0.21301629714321696,-0.05735889896121865,0.015094447095057539,0.2143411487498171
flan,11,28,-0.25299892510911554,0.22223307167571846,0.2169936333014165,-0.20830336991179407,0.190190033397725,0.196227812235748
flan,11,29,-0.26652953559793846,0.28997811230649956,0.22496242871483346,-0.31094561015818534,0.3230211678342314,0.25056782177795517
flan,11,3,-0.07626947314618557,0.1540657001272925,0.00069625279289013,-0.021132225933080555,0.1056611296654028,-0.1116989085034258
flan,11,30,-0.10247863902812189,0.08649947126920861,0.13185915327703396,-0.09358557198935676,0.04528334128517262,0.13585002385551787
flan,11,31,-0.12888757871831552,0.06513464746005633,0.177933693077918,-0.06339667779924167,0.003018889419011508,0.13585002385551787
flan,11,4,-0.0918064597985436,0.13263880732660968,0.033389033730050435,-0.09962335082737976,0.09358557198935676,0.09358557198935676
flan,11,5,-0.17644254471471063,0.17092590762212964,0.17880409042091489,-0.06339667779924167,0.05132112012319564,0.09358557198935676
flan,11,6,-0.19384223567255646,0.20384289918495657,0.16315687930141423,-0.25056782177795517,0.2264167064258631,0.25056782177795517
flan,11,7,-0.17925189275248266,0.19885876733631952,0.1250857924138806,-0.14188780269354087,0.16603891804563295,0.11773668734144879
flan,11,8,-0.28413164562287874,0.24412912467956704,0.22793946925613318,-0.2807567159680703,0.24453004293993214,0.2324544852638861
flan,11,9,-0.16601077908286915,0.20892629849400188,0.08180006018019999,-0.17811447572167896,0.190190033397725,0.13585002385551787
flan,11,avg,-0.233748455770025,0.2201181484909189,0.23154596933168803,-0.2143411487498171,0.20226559107377104,0.2324544852638861
flan,12,0,0.09550001803653752,-0.057745114277348485,-0.1275627793588164,0.14188780269354087,-0.09358557198935676,-0.12377446617947183
flan,12,1,0.07251113323609489,-0.09122882369163639,-0.023692689033219905,0.05132112012319564,-0.08754779315133374,-0.03924556244714961
flan,12,10,0.07143040417725455,-0.06501653771015627,-0.07278273135038243,0.08754779315133374,-0.05132112012319564,-0.08754779315133374
flan,12,11,-0.05990060678854856,0.044383491690080594,0.0924358865706204,-0.04528334128517262,0.021132225933080555,0.12377446617947183
flan,12,12,0.10841708885700463,-0.20937822230376565,-0.02646343998670062,0.09358557198935676,-0.2143411487498171,-0.08754779315133374
flan,12,13,0.2580788316892227,-0.235373290334803,-0.25743687572813617,0.2324544852638861,-0.196227812235748,-0.2807567159680703
flan,12,14,0.08153284534331612,-0.056574671760907,-0.12775515025565642,0.2143411487498171,-0.1539633603695869,-0.196227812235748
flan,12,15,0.12515915422954643,-0.09787118851519502,-0.14624378453606002,0.1539633603695869,-0.08151001431331072,-0.14792558153156388
flan,12,16,0.2164955606317811,-0.1988652744270465,-0.20364424316593233,0.2143411487498171,-0.24453004293993214,-0.17207669688365596
flan,12,17,0.16889269392307732,-0.18308519858239078,-0.060600181978625156,0.13585002385551787,-0.196227812235748,-0.027170004771103574
flan,12,18,0.32221406537468444,-0.3079278292376962,-0.2561846518691971,0.3290589466722544,-0.3471722831863234,-0.2807567159680703
flan,12,19,-0.1423736657678298,0.22114653086853858,0.030360073409337027,-0.17207669688365596,0.2566056006159782,0.04528334128517262
flan,12,2,-0.033400204157842436,0.014100960394503741,0.05258117312963699,-0.09358557198935676,0.0754722354752877,0.08151001431331072
flan,12,20,-0.09893722675334649,0.06818993607408266,0.11813172675115882,-0.09962335082737976,0.0754722354752877,0.13585002385551787
flan,12,21,0.3059357783896065,-0.33635923786101846,-0.14580306816925648,0.29887005248213927,-0.36528561970039247,-0.08151001431331072
flan,12,22,0.1576469508675804,-0.09964551726072411,-0.19909099721583484,0.14792558153156388,-0.1056611296654028,-0.184152254559702
flan,12,23,0.22470111991757868,-0.3754041478086048,-0.04657722735515776,0.14188780269354087,-0.36528561970039247,-0.03320778360912659
flan,12,24,-0.20459612985907952,0.19503340693103902,0.1942933308718276,-0.20830336991179407,0.190190033397725,0.2324544852638861
flan,12,25,0.16552823457917415,-0.1619893247062847,-0.16147076786497463,0.12981224501749486,-0.16000113920760994,-0.13585002385551787
flan,12,26,0.1007945889800926,-0.14571846693843424,-0.04782094031915894,-0.009056668257034522,-0.09358557198935676,0.027170004771103574
flan,12,27,0.07821088234834242,-0.11340818305988871,-0.016846999456868714,0.06943445663726469,-0.17811447572167896,-0.009056668257034522
flan,12,28,-0.1783450137676366,0.17062008754830257,0.168372062132079,-0.06943445663726469,0.08151001431331072,0.11773668734144879
flan,12,29,0.07452027679038657,-0.09876655929893303,0.004308191847383791,-0.003018889419011508,-0.009056668257034522,-0.03924556244714961
flan,12,3,0.3999044259040015,-0.35259783959745455,-0.3637635008292462,0.3833989562144615,-0.3532100620243464,-0.4437767445946917
flan,12,30,0.09847687076064218,-0.03419922992843164,-0.1629808462284121,0.1539633603695869,-0.08754779315133374,-0.196227812235748
flan,12,31,0.33642980418339746,-0.3184688171540549,-0.2702903690014742,0.4377389657566687,-0.3773611773764385,-0.3290589466722544
flan,12,4,0.304706758965691,-0.2502174079895255,-0.33251200078636667,0.3290589466722544,-0.2566056006159782,-0.3290589466722544
flan,12,5,0.11684732940874254,-0.04017805940271629,-0.22116977595572357,0.14792558153156388,-0.05132112012319564,-0.2324544852638861
flan,12,6,-0.0940133836618474,0.0903380236100172,0.09468126844201658,-0.03320778360912659,0.06943445663726469,0.06943445663726469
flan,12,7,-0.3780638827800138,0.386299930576598,0.25810184692446975,-0.35924784086236944,0.3713233985384155,0.2384922641019091
flan,12,8,-0.13651125516647467,0.11808281341941455,0.16266590012754018,-0.015094447095057539,-0.027170004771103574,0.0754722354752877
flan,12,9,0.1363101533542771,-0.15390008399703514,-0.11542757575303689,0.1116989085034258,-0.09962335082737976,-0.17811447572167896
flan,12,avg,0.19119855821877016,-0.22371177720487428,-0.11366051778201225,0.16603891804563295,-0.190190033397725,-0.08151001431331072
flan,13,0,0.018515382423618557,-0.03468829696175422,0.008115376531799423,0.05735889896121865,-0.06339667779924167,0.03924556244714961
flan,13,1,-0.06784591848378545,-0.00906218806873552,0.13097130817852412,-0.17811447572167896,0.11773668734144879,0.1539633603695869
flan,13,10,-0.10627521439585977,0.08952951528330799,0.11882843639685116,-0.13585002385551787,0.14188780269354087,0.13585002385551787
flan,13,11,-0.15624446560101055,0.175750929125689,0.11610522189822192,-0.16603891804563295,0.2203789275878401,0.09358557198935676
flan,13,12,-0.1268298081122044,0.033433582533558985,0.20200938065942825,-0.08151001431331072,-0.009056668257034522,0.25056782177795517
flan,13,13,-0.12043369489199054,0.05976834019050029,0.15860373839817857,-0.09358557198935676,0.05132112012319564,0.190190033397725
flan,13,14,-0.14556154180137373,0.12341163069971613,0.14983423776204358,-0.12981224501749486,0.08151001431331072,0.1539633603695869
flan,13,15,-0.04222907636785324,-0.00025436151802084246,0.08802621792360135,-0.03924556244714961,0.03924556244714961,0.14188780269354087
flan,13,16,-0.03499731618372051,0.03854441510720386,0.02862266239312098,-0.03924556244714961,0.021132225933080555,-0.003018889419011508
flan,13,17,-0.2942255607799496,0.2728861467569127,0.2628059908733367,-0.3471722831863234,0.3049078313201623,0.29283227364411624
flan,13,18,-0.28388630297832884,0.2336975335765556,0.3680317556108496,-0.39547451389050753,0.3773611773764385,0.3833989562144615
flan,13,19,-0.03134602377191027,0.0005025308691317879,0.05138516966319588,-0.027170004771103574,0.015094447095057539,0.0754722354752877
flan,13,2,-0.3177648070175006,0.27120572597784054,0.36108702138767157,-0.31094561015818534,0.3049078313201623,0.35924784086236944
flan,13,20,0.14566685109335947,-0.16719235508938213,-0.051058807524620484,0.12377446617947183,-0.12981224501749486,0.015094447095057539
flan,13,21,-0.20378943884071624,0.18839780888655913,0.18520838525814992,-0.29887005248213927,0.27471893713004725,0.2384922641019091
flan,13,22,-0.2563112460264639,0.2746835232205862,0.22087485498417223,-0.29283227364411624,0.31698338899620837,0.2566056006159782
flan,13,23,-0.2644845568492609,0.10318075669317654,0.24473487695690282,-0.25056782177795517,0.08151001431331072,0.2384922641019091
flan,13,24,-0.09014621237289744,0.03428440348314128,0.11942806200245276,-0.08151001431331072,0.015094447095057539,0.06943445663726469
flan,13,25,-0.025325570193377632,-0.035540031549874306,0.06998470622278809,-0.021132225933080555,-0.009056668257034522,0.12981224501749486
flan,13,26,0.06652112143124529,-0.09499841385256251,-0.02498814750913713,0.03320778360912659,-0.06339667779924167,-0.021132225933080555
flan,13,27,-0.2595354668863126,0.25173543598356485,0.24743336475737154,-0.2264167064258631,0.2324544852638861,0.17811447572167896
flan,13,28,-0.08345443338391749,0.10502050094253981,0.035277308349511774,-0.05735889896121865,0.1056611296654028,-0.009056668257034522
flan,13,29,-0.1804613701554849,0.02663246850101842,0.23452259982743676,-0.16603891804563295,-0.08754779315133374,0.2384922641019091
flan,13,3,-0.13370730902663755,-0.009924532718451128,0.2572040870101642,-0.190190033397725,0.12377446617947183,0.20830336991179407
flan,13,30,-0.06008209462821368,0.01627525621686265,0.0914367853221446,-0.03320778360912659,-0.03924556244714961,0.05132112012319564
flan,13,31,-0.09102303632305297,0.1465359880202255,0.030890467018858003,-0.17207669688365596,0.28679449480609326,0.03924556244714961
flan,13,4,0.038529494738467174,0.029498295412737144,-0.15056086713499203,-0.003018889419011508,0.05132112012319564,-0.184152254559702
flan,13,5,-0.11123971728077302,0.1896655911472885,0.013567989680127814,-0.12377446617947183,0.17811447572167896,0.021132225933080555
flan,13,6,-0.050262422154157306,0.020431397514527116,0.14026802834662314,-0.015094447095057539,0.05132112012319564,0.2143411487498171
flan,13,7,-0.21417524436529148,0.2056264545230976,0.20526967433086732,-0.2566056006159782,0.2566056006159782,0.2566056006159782
flan,13,8,0.04886743188758656,-0.0117919223279131,-0.08658878280958193,0.009056668257034522,0.03924556244714961,-0.06339667779924167
flan,13,9,-0.012564010551950971,0.08256546468396085,-0.06074721268454984,-0.06339667779924167,0.11773668734144879,0.027170004771103574
flan,13,avg,-0.22854047742045544,0.14340018131782153,0.24397819327418904,-0.2686811582920242,0.17207669688365596,0.2566056006159782
flan,14,0,-0.49125790707932315,0.4309262110978233,0.43535477593329547,-0.4679278599467837,0.3713233985384155,0.4377389657566687
flan,14,1,-0.17648577342796504,0.03575995904354987,0.2896640561031041,-0.2264167064258631,-0.003018889419011508,0.25056782177795517
flan,14,10,0.057842698423744746,-0.04459886586647697,-0.08928598505050496,0.09358557198935676,-0.08151001431331072,-0.14792558153156388
flan,14,11,-0.21183136782105527,0.23608353306085306,0.16103617568006323,-0.2264167064258631,0.2807567159680703,0.13585002385551787
flan,14,12,-0.16576459970025254,0.17775245898300965,0.13284601012212668,-0.190190033397725,0.196227812235748,0.12981224501749486
flan,14,13,-0.249687274480053,0.25741466107587374,0.2140185133703849,-0.25056782177795517,0.25056782177795517,0.20830336991179407
flan,14,14,-0.08481495770815495,0.09388696069002543,0.04598298313396292,-0.16000113920760994,0.11773668734144879,-0.021132225933080555
flan,14,15,-0.24481493651544292,0.24888820777098772,0.22725944595519984,-0.29887005248213927,0.31094561015818534,0.31094561015818534
flan,14,16,-0.16844836709604538,0.20283683729641283,0.12391988989101042,-0.190190033397725,0.2143411487498171,0.16000113920760994
flan,14,17,-0.2355361996858519,0.2233678348125897,0.24154388574301458,-0.26264337945400124,0.24453004293993214,0.3049078313201623
flan,14,18,-0.23740865753858234,0.2737228367643463,0.18809457021036485,-0.26264337945400124,0.3230211678342314,0.2324544852638861
flan,14,19,-0.058904537177423735,0.07119990692220143,0.00348481220318339,-0.08754779315133374,0.08754779315133374,-0.003018889419011508
flan,14,2,-0.15895755479794615,0.11397804509378662,0.21548323468316757,-0.13585002385551787,0.11773668734144879,0.2203789275878401
flan,14,20,-0.16828030928846807,0.20580365033972486,0.09220436330752704,-0.0754722354752877,0.20226559107377104,0.009056668257034522
flan,14,21,-0.11435410529629003,0.11776866351433736,0.09359290533075426,-0.09962335082737976,0.12981224501749486,0.08151001431331072
flan,14,22,-0.21869890525975752,0.14822188480446433,0.23629092209658153,-0.2384922641019091,0.11773668734144879,0.2384922641019091
flan,14,23,-0.40132808837625555,0.37210799128333855,0.4079082784971441,-0.3713233985384155,0.3411345043483004,0.36528561970039247
flan,14,24,-0.17420098860282282,0.15952922867656824,0.1499723425576729,-0.13585002385551787,0.16000113920760994,0.12377446617947183
flan,14,25,-0.22972448640853807,0.25024119564473013,0.1868469190992795,-0.16603891804563295,0.17811447572167896,0.06943445663726469
flan,14,26,-0.40860504932100505,0.40714308996716647,0.3794499288165873,-0.36528561970039247,0.3532100620243464,0.28679449480609326
flan,14,27,-0.26242529635048767,0.29558157799525064,0.22189581441699466,-0.3471722831863234,0.33509672551027736,0.3532100620243464
flan,14,28,-0.0026005542085342287,-0.06742824540303677,0.060097637375972866,-0.027170004771103574,-0.05735889896121865,0.03924556244714961
flan,14,29,-0.021871835452850742,-0.025447599723444632,0.11704650592108964,-0.09358557198935676,0.03320778360912659,0.13585002385551787
flan,14,3,-0.014522892589692088,-0.03674618166264366,0.050679694476626784,-0.04528334128517262,-0.03924556244714961,0.17207669688365596
flan,14,30,-0.2511583702050719,0.23009624314678048,0.24766492240665622,-0.2324544852638861,0.16000113920760994,0.29887005248213927
flan,14,31,-0.16465152178836617,0.15328635397627305,0.16629694542753498,-0.196227812235748,0.2324544852638861,0.1056611296654028
flan,14,4,-0.033375761109505735,0.00402523129506764,0.10828650736978283,-0.06943445663726469,0.009056668257034522,0.14188780269354087
flan,14,5,-0.015564689168384698,0.037938749004644466,-0.009220276435660821,0.015094447095057539,0.03924556244714961,-0.021132225933080555
flan,14,6,0.013971677929909011,-0.00687038355324336,-0.01960587721332471,-0.003018889419011508,-0.027170004771103574,0.04528334128517262
flan,14,7,-0.021617721105607685,0.05349522424801793,-0.005715704731808182,0.04528334128517262,-0.08151001431331072,-0.06339667779924167
flan,14,8,-0.2100106735296576,0.16894880915127505,0.25313719089417136,-0.17207669688365596,0.13585002385551787,0.2686811582920242
flan,14,9,-0.006558353609897918,-0.0072182997256929095,0.028885486840306607,0.04528334128517262,-0.03320778360912659,0.021132225933080555
flan,14,avg,-0.28238003449397425,0.2538461080006033,0.3109251518331547,-0.3049078313201623,0.2686811582920242,0.31094561015818534
flan,15,0,-0.025676730898134267,-0.010554139195282052,0.10355186582407055,-0.03320778360912659,0.015094447095057539,0.09962335082737976
flan,15,1,-0.2146224309931494,0.1566152858716835,0.25745619401211356,-0.14188780269354087,0.12377446617947183,0.190190033397725
flan,15,10,-0.3834952889683788,0.31276747362268853,0.406098074369874,-0.39547451389050753,0.28679449480609326,0.47396563878480674
flan,15,11,-0.2502882709613174,0.19471126120857793,0.2687737045098667,-0.2264167064258631,0.190190033397725,0.25056782177795517
flan,15,12,-0.06879498050222718,0.05190107703124006,0.1089779906253086,-0.1539633603695869,0.1056611296654028,0.12377446617947183
flan,15,13,-0.10259618894918965,0.11959637559048741,0.078896479364761,-0.05735889896121865,0.08151001431331072,0.05735889896121865
flan,15,14,-0.1485517860126898,0.14837017163727423,0.14462511752648136,-0.0754722354752877,0.05735889896121865,0.05132112012319564
flan,15,15,-0.08321160126716498,0.0913275810134406,0.05442056316696978,0.003018889419011508,-0.015094447095057539,0.027170004771103574
flan,15,16,0.019745952178611546,-0.024195840307648677,-0.013382737311609584,0.08754779315133374,-0.12377446617947183,-0.03320778360912659
flan,15,17,0.20148108976121704,-0.13173033614095847,-0.18920145430930674,0.24453004293993214,-0.17811447572167896,-0.16603891804563295
flan,15,18,-0.1846453491891831,0.15899554668811017,0.23066175490537674,-0.20830336991179407,0.17811447572167896,0.28679449480609326
flan,15,19,0.3263517703666173,-0.36101502918848055,-0.24347629117603464,0.31094561015818534,-0.3290589466722544,-0.24453004293993214
flan,15,2,0.18222163582316822,-0.2567253588564445,-0.08518789439250259,0.12981224501749486,-0.24453004293993214,-0.06943445663726469
flan,15,20,-0.05711057507831576,-0.03026661207819686,0.16496700425239488,-0.021132225933080555,-0.06339667779924167,0.1116989085034258
flan,15,21,-0.18860974455352983,0.20424687857742277,0.15910976259438145,-0.16603891804563295,0.20226559107377104,0.14792558153156388
flan,15,22,-0.20227168307312784,0.20167695558803508,0.18127086868115522,-0.2143411487498171,0.24453004293993214,0.14188780269354087
flan,15,23,-0.017118341492915547,0.03179145202901301,-0.007831702094568212,0.015094447095057539,0.003018889419011508,-0.021132225933080555
flan,15,24,0.009574558029690835,0.009978548006040235,-0.03555023227277172,0.003018889419011508,0.009056668257034522,-0.08151001431331072
flan,15,25,-0.2310791394215202,0.08824062963553934,0.2714723447963413,-0.25056782177795517,0.04528334128517262,0.28679449480609326
flan,15,26,-0.021301155553930185,-0.008556544137887106,0.03440467540122595,-0.04528334128517262,0.06339667779924167,0.015094447095057539
flan,15,27,-0.11013271636976685,0.1929803391744817,0.012799715675040412,-0.03320778360912659,0.1116989085034258,-0.05735889896121865
flan,15,28,0.08767945259778902,-0.03204586884793464,-0.14797187055737326,0.12981224501749486,-0.06943445663726469,-0.2143411487498171
flan,15,29,-0.17220882590713668,0.1721491856055602,0.1512667826324119,-0.2264167064258631,0.2384922641019091,0.16603891804563295
flan,15,3,-0.31071186641051174,0.35915322507123515,0.23324190792702185,-0.2807567159680703,0.35924784086236944,0.16000113920760994
flan,15,30,-0.03151416565251369,0.021594333236279274,0.03462115930161234,0.08151001431331072,-0.03320778360912659,-0.12377446617947183
flan,15,31,-0.08894625625985818,0.09377585900254404,0.08061580289322184,0.027170004771103574,0.06943445663726469,-0.03320778360912659
flan,15,4,-0.16026786379617988,0.09745087375550583,0.18557023970925726,-0.2264167064258631,0.12981224501749486,0.2264167064258631
flan,15,5,0.0916851616706633,-0.03849195893877179,-0.1211973906280996,0.0754722354752877,-0.009056668257034522,-0.14792558153156388
flan,15,6,-0.17039013273397963,0.11363931229742967,0.23198219551093685,-0.2264167064258631,0.12981224501749486,0.196227812235748
flan,15,7,-0.22142498350262138,0.17124637473196525,0.2528567018113387,-0.2324544852638861,0.13585002385551787,0.2686811582920242
flan,15,8,-0.014468730333461348,-0.03936552160520916,0.12417968981038839,-0.015094447095057539,-0.06339667779924167,0.1116989085034258
flan,15,9,-0.17241727240468865,0.18661357699493453,0.1310055097521916,-0.2686811582920242,0.29283227364411624,0.17811447572167896
flan,15,avg,-0.26713983223024673,0.25155477126629106,0.24044443690816497,-0.2384922641019091,0.26264337945400124,0.2686811582920242
flan,16,0,0.05839528076960568,-0.15295939492192936,0.06683267152893803,0.05735889896121865,-0.16000113920760994,0.05735889896121865
flan,16,1,-0.04698618791246026,0.04146729028032203,0.0486911396988041,-0.05132112012319564,0.08151001431331072,0.04528334128517262
flan,16,10,0.30224623718634586,-0.3532319472216903,-0.2056294142685989,0.3230211678342314,-0.3833989562144615,-0.17811447572167896
flan,16,11,-0.06382103838591438,-0.014177985949079716,0.10664602324515857,-0.09358557198935676,-0.015094447095057539,0.08754779315133374
flan,16,12,0.02334422335663696,-0.15329383609000108,0.10237344169376857,0.003018889419011508,-0.12377446617947183,0.1116989085034258
flan,16,13,3.4958124094985806e-05,0.028899407651269065,-0.058904444733674635,0.015094447095057539,0.021132225933080555,-0.08754779315133374
flan,16,14,-0.23174454895515925,0.21005925519175792,0.22512332552283404,-0.20226559107377104,0.17207669688365596,0.17811447572167896
flan,16,15,-0.03188407253753195,0.04199677810363312,0.011187239524144521,-0.05132112012319564,0.0754722354752877,0.08151001431331072
flan,16,16,-0.12313400475076186,0.12238407507141585,0.11281779326725079,-0.09358557198935676,0.13585002385551787,0.11773668734144879
flan,16,17,-0.07462497543898816,0.08029962573313443,0.06500743831562782,-0.05735889896121865,0.08151001431331072,0.05735889896121865
flan,16,18,0.019631737656976105,-0.07798732696704672,0.0493219190347773,-0.003018889419011508,-0.0754722354752877,0.08151001431331072
flan,16,19,-0.029260395022897234,0.002948447172607386,0.03764599252956347,-0.06943445663726469,0.08151001431331072,0.08754779315133374
flan,16,2,0.03785438343906964,-0.05987834807485873,-0.011198049018617963,0.05132112012319564,-0.05132112012319564,-0.05735889896121865
flan,16,20,0.14540676654625356,-0.06376015283985849,-0.17826983831365553,0.1539633603695869,-0.03320778360912659,-0.16603891804563295
flan,16,21,-0.2091738463395545,0.2081799293527366,0.19430068476439857,-0.190190033397725,0.14188780269354087,0.14792558153156388
flan,16,22,0.010456699606902431,0.05292022548126773,-0.04952533435371801,0.0754722354752877,0.021132225933080555,-0.05735889896121865
flan,16,23,-0.09810426490105593,0.05510900140021835,0.13009812289824532,-0.08151001431331072,0.05132112012319564,0.08754779315133374
flan,16,24,0.040581221426243805,-0.09274047353169947,0.03924759097307673,0.04528334128517262,-0.1056611296654028,0.03320778360912659
flan,16,25,-0.07371390948971678,0.09104339495657383,0.029281524124776952,0.009056668257034522,0.04528334128517262,0.1116989085034258
flan,16,26,0.13219768192051953,-0.11098280317328012,-0.1705551473039617,0.28679449480609326,-0.29887005248213927,-0.29887005248213927
flan,16,27,0.12799993082702296,-0.1544438561870273,-0.05630021532186403,0.16000113920760994,-0.2203789275878401,-0.09358557198935676
flan,16,28,0.31882136564904,-0.32969846181159085,-0.26503092386216237,0.28679449480609326,-0.33509672551027736,-0.17207669688365596
flan,16,29,-0.031705779105761674,-0.03448229655720578,0.09205893937215769,-0.003018889419011508,-0.03320778360912659,0.0754722354752877
flan,16,3,-0.1387526968005168,0.11308205186664516,0.15274873759953578,-0.09358557198935676,0.0754722354752877,0.1116989085034258
flan,16,30,-0.23899604773544647,0.21819540121789463,0.21633778856337305,-0.20226559107377104,0.184152254559702,0.24453004293993214
flan,16,31,-0.11480721929156659,0.021954940842265923,0.20868980939442436,-0.14792558153156388,0.06339667779924167,0.17207669688365596
flan,16,4,-0.19026521011482583,0.19432739279924646,0.13300049826118687,-0.2143411487498171,0.14792558153156388,0.12981224501749486
flan,16,5,-0.031428865637927135,0.060555935932681694,0.0021961422865737347,-0.03320778360912659,0.08151001431331072,-0.021132225933080555
flan,16,6,-0.28740937337041494,0.300076924944116,0.25081314042670344,-0.25056782177795517,0.2324544852638861,0.2807567159680703
flan,16,7,-0.31835592322697737,0.23294665834350303,0.3505469868740796,-0.31698338899620837,0.25056782177795517,0.3230211678342314
flan,16,8,-0.059666373344204465,0.012708578511492515,0.1263099105828757,-0.08754779315133374,0.009056668257034522,0.12377446617947183
flan,16,9,-0.17220109529932778,0.1702348343577827,0.08968106422661348,-0.2264167064258631,0.2143411487498171,0.11773668734144879
flan,16,avg,-0.12482644550840102,0.10761818258106051,0.11531437097509108,-0.1056611296654028,0.14188780269354087,0.08754779315133374
flan,17,0,-0.003968394093576579,0.022847350732369983,-0.02040516800073256,-0.16000113920760994,0.20830336991179407,0.04528334128517262
flan,17,1,-0.17991465504269996,0.010096554860113894,0.33248773898296735,-0.06943445663726469,-0.11773668734144879,0.29887005248213927
flan,17,10,-0.014062509273637912,0.017146634446603404,0.007347948073869189,-0.06943445663726469,0.06339667779924167,0.03924556244714961
flan,17,11,0.09697805043514479,-0.0626325661596567,-0.1262252347862131,0.184152254559702,-0.17207669688365596,-0.14188780269354087
flan,17,12,0.0018758287310582417,0.042852777431203165,-0.04303324814855459,0.05132112012319564,0.06943445663726469,-0.1056611296654028
flan,17,13,-0.0781752854038266,0.06257830416110972,0.0902066778589186,-0.09962335082737976,0.09358557198935676,0.06339667779924167
flan,17,14,-0.061382313498824455,0.11594754339597012,0.04170113028509281,-0.05132112012319564,0.12377446617947183,-0.003018889419011508
flan,17,15,-0.08699996365379968,0.017732856914542953,0.14761389724602822,-0.09962335082737976,0.05735889896121865,0.12377446617947183
flan,17,16,0.13787712318045295,-0.15062989268457816,-0.09491693613872117,0.1056611296654028,-0.12377446617947183,-0.027170004771103574
flan,17,17,0.054315860697722096,-0.11642288474554807,0.10988509993846582,0.12377446617947183,-0.12377446617947183,0.03924556244714961
flan,17,18,0.08448445195692247,-0.1199624437649079,-0.04380478598058954,0.05735889896121865,-0.11773668734144879,-0.1056611296654028
flan,17,19,-0.1304360742295735,0.07437204765652197,0.14186854987396982,-0.12377446617947183,0.12981224501749486,0.14188780269354087
flan,17,2,0.045344258993624105,-0.0893576061571886,0.027649756050586956,0.06339667779924167,-0.08754779315133374,-0.009056668257034522
flan,17,20,-0.13201312777213653,0.09039681423891867,0.17517931088125455,-0.11773668734144879,0.04528334128517262,0.17207669688365596
flan,17,21,-0.05624850109116108,-0.04593181075578353,0.10806729606042005,-0.015094447095057539,-0.06943445663726469,0.12377446617947183
flan,17,22,-0.18867533794468028,0.154296326875827,0.1462803952090115,-0.2566056006159782,0.12981224501749486,0.12981224501749486
flan,17,23,0.3250110421048464,-0.3434833030750968,-0.2531574619532746,0.28679449480609326,-0.31094561015818534,-0.2384922641019091
flan,17,24,-0.16975859051307518,0.07114441120746481,0.21566117849856975,-0.17207669688365596,0.09358557198935676,0.17811447572167896
flan,17,25,0.25289016731365077,-0.37102618935091053,-0.012197401707851373,0.2566056006159782,-0.35924784086236944,-0.003018889419011508
flan,17,26,0.09115149571955736,-0.1649113077376111,-0.01740882827817347,0.06943445663726469,-0.17207669688365596,-0.009056668257034522
flan,17,27,0.11770819522000109,-0.14187648589166021,-0.07696234948034437,0.08151001431331072,-0.09962335082737976,-0.11773668734144879
