dataset,layer,head,PAM,QAM,SAM
flan,18,0,0.9756862705945969,0.007937684392090886,0.007834098939783872
flan,18,1,0.9878368276357651,0.006205502505181358,0.002655790260178037
flan,18,10,0.9748822915554046,0.00665175863658078,0.004819731672760099
flan,18,11,0.9654581719636917,0.008860169458203018,0.00451371754752472
flan,18,12,0.9500428533554077,0.01705891376826912,0.01596623733174056
flan,18,13,0.8609407937526703,0.04802935935556889,0.07352732490748166
flan,18,14,0.9540868324041366,0.016402219813317062,0.023672251664102077
flan,18,15,0.9490937769412995,0.011733908499591052,0.013210021532140672
flan,18,16,0.9734657788276673,0.01080245923018083,0.008025070643052459
flan,18,17,0.4490473571419716,0.13800149586051702,0.2788726668804884
flan,18,18,0.969726397395134,0.017281279950402677,0.010128691052086651
flan,18,19,0.9953166854381561,0.001865447537857108,0.001448197728022933
flan,18,2,0.9874009245634079,0.004050104778725654,0.006712638132739812
flan,18,20,0.46629984021186827,0.40193835616111756,0.10574930727481842
flan,18,21,0.9056958490610123,0.03398679810576141,0.03822381018660963
flan,18,22,0.9381174093484879,0.023104458320885896,0.023553296038880945
flan,18,23,0.7096106219291687,0.06297819605097174,0.05788645930588245
flan,18,24,0.9614585453271866,0.01127927094232291,0.0197800239501521
flan,18,25,0.8663345348834991,0.053182964660227296,0.062105973865836855
flan,18,26,0.829585788846016,0.043030940033495425,0.06220088340342045
flan,18,27,0.9755855846405029,0.007146205177996308,0.005653526179958135
flan,18,28,0.8492601758241654,0.03972487499937415,0.07472645681351424
flan,18,29,0.971116790175438,0.009410672930534929,0.013463556310161948
flan,18,3,0.9354552656412125,0.019854743191972377,0.01786257354542613
flan,18,30,0.9921466559171677,0.0037945844582282008,0.0023109716590261086
flan,18,31,0.9530585676431655,0.011559865497983992,0.009791042737197131
flan,18,4,0.9674009257555007,0.010610297867096961,0.006840469767339528
flan,18,5,0.9657234627008439,0.010532521489076317,0.010603294679895044
flan,18,6,0.9890471851825714,0.00405643988167867,0.002791463122703135
flan,18,7,0.98281389772892,0.008960207253694534,0.004947745308745652
flan,18,8,0.509275219142437,0.21450061202049256,0.2288927835226059
flan,18,9,0.9743789368867875,0.01118291730992496,0.0077682933374308046
flan,19,0,0.8840566474199295,0.03420508373528719,0.06053759971633554
flan,19,1,0.9550919675827027,0.02197436138987541,0.016739851888269187
flan,19,10,0.9965141409635544,0.0014239815389737486,0.0012955452676396816
flan,19,11,0.9867294925451279,0.004580686625558883,0.00422722423216328
flan,19,12,0.9921158969402313,0.0034008327405899764,0.0028365539613878356
flan,19,13,0.8902871280908584,0.04206404868513346,0.038049181094393134
flan,19,14,0.9745867985486985,0.010423360809218138,0.011281938115134836
flan,19,15,0.9887847453355789,0.006572531980928034,0.0023700976901454853
flan,19,16,0.9175439345836639,0.02763371353968978,0.028120093569159507
flan,19,17,0.9962764698266983,0.0016450262532453053,0.0010810811535338872
flan,19,18,0.9479949766397476,0.022545298300683497,0.014145061215385795
flan,19,19,0.8058637487888336,0.07124279629439116,0.09119449093937874
flan,19,2,0.9360917192697525,0.02037000885233283,0.03050730986520648
flan,19,20,0.3828698103129864,0.28373509764671323,0.29154892660677434
flan,19,21,0.9955688452720642,0.001722981344209984,0.0017713641468435526
flan,19,22,0.9643015962839127,0.014718312080949545,0.014212476210668684
flan,19,23,0.9333985328674317,0.02522631246596575,0.03335306012071669
flan,19,24,0.9945611327886581,0.0022798281267751006,0.0019766539032571016
flan,19,25,0.9612247806787491,0.01831533187068999,0.014504219070076943
flan,19,26,0.9953590053319931,0.002100566945155151,0.0016893353720661252
flan,19,27,0.893908474445343,0.027975012380629778,0.03327234944328666
flan,19,28,0.9757000595331192,0.011091384715400636,0.008671833225525916
flan,19,29,0.9678041172027588,0.008565249452367425,0.015647478625178336
flan,19,3,0.9933874785900116,0.0027016808197367938,0.0023265882121631877
flan,19,30,0.9753332817554474,0.009599263174459338,0.008395062182098628
flan,19,31,0.8660873866081238,0.044572601309046146,0.04680095074698329
flan,19,4,0.9862263381481171,0.004208364218939096,0.002508203652687371
flan,19,5,0.9728639966249466,0.006901697537396103,0.010600068480707705
flan,19,6,0.9784711867570877,0.008045997922308742,0.00917284246883355
flan,19,7,0.9883751249313355,0.0032524728187127037,0.004515069994376972
flan,19,8,0.9669709306955337,0.01079272701172158,0.009232041120994836
flan,19,9,0.9870798623561859,0.004685100337956101,0.004762252406217158
flan,20,0,0.9931881815195084,0.0034273213124834,0.0016343009611591696
flan,20,1,0.9866254669427872,0.004216478588059545,0.005176919852383435
flan,20,10,0.9921221047639847,0.004297589063644409,0.0025263101560994983
flan,20,11,0.9224420613050461,0.023711233837530016,0.03446281449869275
flan,20,12,0.9686372601985931,0.011128713767975569,0.00940893049351871
flan,20,13,0.9554170161485672,0.013314051730558276,0.01753185162320733
flan,20,14,0.9844941473007203,0.005776930400170386,0.00456044560065493
flan,20,15,0.874696963429451,0.04413649567402899,0.04838128876872361
flan,20,16,0.5557086232304573,0.20697590246796607,0.15551736302673816
flan,20,17,0.9768754214048385,0.008392361167352647,0.008598762745968998
flan,20,18,0.9586893182992935,0.012728562275879086,0.011906512700952589
flan,20,19,0.9851017338037491,0.005572551614604891,0.007424694306682795
flan,20,2,0.9818712985515594,0.007506299521774054,0.006741097206249833
flan,20,20,0.9529904562234879,0.010654712901450694,0.0194889344740659
flan,20,21,0.979250448346138,0.008687154510989786,0.0062083381798584015
flan,20,22,0.9975952017307281,0.001026160664332565,0.0008620179050194565
flan,20,23,0.9954989755153656,0.0019337006064597518,0.0012989966990426182
flan,20,24,0.7788964688777924,0.07648074485361576,0.10490222152322531
flan,20,25,0.9446286684274674,0.01765700438991189,0.021355376839637757
flan,20,26,0.9920304441452026,0.0027625850739423185,0.002967566599836573
flan,20,27,0.9815435898303986,0.007343498289119452,0.005852022059261799
flan,20,28,0.9964124220609665,0.0012163998931646347,0.0006009192537749186
flan,20,29,0.985254430770874,0.006286215244326741,0.005711696969810874
flan,20,3,0.9754145818948746,0.008816754028666765,0.00664359143236652
flan,20,30,0.9832416933774948,0.006822789325378835,0.004063749555498362
flan,20,31,0.9471306473016738,0.011841860134154558,0.017603230765089392
flan,20,4,0.9712210214138031,0.00931130442302674,0.009913452086038888
flan,20,5,0.9520367860794068,0.014154770481400191,0.00992492401972413
flan,20,6,0.93870250582695,0.026089661940932273,0.02683924282900989
flan,20,7,0.9704712778329849,0.009816698939539492,0.009159603519365192
flan,20,8,0.99302778840065,0.0024026971659623086,0.0020295195712242277
flan,20,9,0.9390623843669892,0.032165425661951304,0.020253441073000433
flan,21,0,0.980492742061615,0.007160545699298382,0.005995260139461607
flan,21,1,0.9931809115409851,0.0029935196146834643,0.002085730456165038
flan,21,10,0.9461476194858551,0.008313620771514253,0.008795478418469428
flan,21,11,0.9256595551967621,0.030760168759152294,0.02448599082417786
flan,21,12,0.9853235566616059,0.005957057387568057,0.004458273847121746
flan,21,13,0.9221985930204392,0.021504672239534558,0.018165844311006367
flan,21,14,0.7532286709547042,0.10800215732306243,0.09848095834255219
flan,21,15,0.8446492546796799,0.05828822940587997,0.05047326125204563
flan,21,16,0.9851227641105652,0.006882373441476375,0.004016717437189073
flan,21,17,0.5345789426565171,0.1842410408705473,0.23164796382188796
flan,21,18,0.9770572972297669,0.008329791689757258,0.00596004901919514
flan,21,19,0.972819287776947,0.009239659807644785,0.00782490695361048
flan,21,2,0.9668057924509048,0.012577811214141548,0.012639433103613556
flan,21,20,0.9194350147247314,0.026840909058228134,0.04405403336510062
flan,21,21,0.968007224202156,0.014500201498158276,0.011643863846547902
flan,21,22,0.9800747311115265,0.00577848051674664,0.00914672426180914
flan,21,23,0.9907491040229798,0.003550758413039148,0.003326129561755806
flan,21,24,0.9930810284614563,0.0028591149527346714,0.0026501861331053077
flan,21,25,0.3290466909110546,0.19520244881510734,0.3239775997400284
flan,21,26,0.9786275976896286,0.008595664950553328,0.007082542832940817
flan,21,27,0.9914349555969239,0.003480777112999931,0.002228033629944548
flan,21,28,0.9791450828313828,0.010093755288980901,0.005116396232042461
flan,21,29,0.9961339718103409,0.0015009725122945383,0.0014043875571223908
flan,21,3,0.9749644607305527,0.014102048403583468,0.007643203020561487
flan,21,30,0.9947824102640151,0.002302419487386942,0.0008717634371714667
flan,21,31,0.940774776339531,0.014105270178988575,0.010927734943106771
flan,21,4,0.9942925119400025,0.0020236397098051385,0.0018433758808532729
flan,21,5,0.9926851731538773,0.0030212444730568677,0.0021268507791683076
flan,21,6,0.9938593208789825,0.002618867635028437,0.001850185728399083
flan,21,7,0.9678593283891678,0.016213478380814196,0.012076874165795743
flan,21,8,0.9442721736431122,0.02362316417042166,0.016926276921294628
flan,21,9,0.9806610071659088,0.006420528299640864,0.005900640434119851
flan,22,0,0.9554167032241822,0.01825512746348977,0.019419728820212187
flan,22,1,0.26960331171751023,0.23941828057169914,0.21147229701280593
flan,22,10,0.8777691125869751,0.038022074392065404,0.06093555267900228
flan,22,11,0.8416876995563507,0.0352674416359514,0.05538938166573644
flan,22,12,0.8234425389766693,0.08099442768841981,0.0677157561853528
flan,22,13,0.992004611492157,0.0029286415001843124,0.003068037296179682
flan,22,14,0.9472812592983246,0.018053330508992077,0.01918374012224376
flan,22,15,0.9958446174860001,0.0017863040539668872,0.0014674918010132388
flan,22,16,0.9839292043447494,0.0032897931581828744,0.005040588262490928
flan,22,17,0.9615776932239533,0.011637295621912926,0.013300285139121116
flan,22,18,0.9881248509883881,0.004316867146408185,0.004314281803090125
flan,22,19,0.9962456214427948,0.0013309217015921603,0.0008625112946901936
flan,22,2,0.9570591193437576,0.013727420205250383,0.019154669959098102
flan,22,20,0.9958006572723389,0.00211113145807758,0.0014021384343504905
flan,22,21,0.9856473702192307,0.004312778245657682,0.005343786778394133
flan,22,22,0.9963445472717285,0.0013515867057139986,0.0009481364721432329
flan,22,23,0.8755265891551971,0.031752194995060566,0.03026460237801075
flan,22,24,0.9870428210496902,0.005060347326798364,0.003165158448391594
flan,22,25,0.7382832807302475,0.048033181205391885,0.0652274875715375
flan,22,26,0.8514816039800643,0.04125951089896262,0.054781669173389676
flan,22,27,0.9960561132431031,0.0013825395959429442,0.0009431749483337626
flan,22,28,0.9911056816577911,0.003975478066131473,0.0034976401552557945
flan,22,29,0.9858719038963318,0.00656074836384505,0.005792264229385182
flan,22,3,0.6303621545433998,0.13610156081616878,0.13175372794270515
flan,22,30,0.9902826821804047,0.0038612684386316685,0.0020939493423793466
flan,22,31,0.8791569638252258,0.03981378879398108,0.029168035751208663
flan,22,4,0.9086402434110642,0.02386558030731976,0.03175701392814517
flan,22,5,0.9600645005702972,0.015782839604653418,0.01640792000107467
flan,22,6,0.7799620196223259,0.07341498091816902,0.09219844546169043
flan,22,7,0.9594258785247802,0.01329301901627332,0.013181873178109527
flan,22,8,0.9874798715114593,0.005368209301959723,0.002909354253206402
flan,22,9,0.9898478585481644,0.0034464744303841143,0.0027009637601440773
flan,23,0,0.9899746942520141,0.004419246366014704,0.002578345512738451
flan,23,1,0.9830085617303849,0.006466459911316633,0.0057831982895731925
flan,23,10,0.9823628652095795,0.005913120213663205,0.00823271948378533
flan,23,11,0.9576420754194259,0.01849761692341417,0.01611410468351096
flan,23,12,0.979092800617218,0.007940137989353389,0.008630447266623377
flan,23,13,0.9844327771663666,0.005816136156208813,0.007491269565653056
flan,23,14,0.942184402346611,0.023049263497814537,0.020919912615790962
flan,23,15,0.9945368582010269,0.0025578390550799667,0.0017224462801823392
flan,23,16,0.9476189750432968,0.02721332712098956,0.0143071467615664
flan,23,17,0.9692928510904312,0.010179595178924502,0.00793696932727471
flan,23,18,0.9900722229480743,0.004416753307450563,0.003842484524939209
flan,23,19,0.9885677963495254,0.004832292493665591,0.005595975697506219
flan,23,2,0.97454833984375,0.00879886802751571,0.009410447415430099
flan,23,20,0.9643575978279114,0.013866137969307602,0.010431821151869372
flan,23,21,0.9927982074022293,0.001883070965996012,0.0028041469724848864
flan,23,22,0.9246863251924515,0.03222305119037628,0.025029222574085
flan,23,23,0.9985492295026779,0.00045663929093279874,0.0005211680203501601
flan,23,24,0.9810312026739121,0.00832127439789474,0.0064037560671567914
flan,23,25,0.9773241019248963,0.012504943129606545,0.007483833699952811
flan,23,26,0.9937661665678025,0.002384892306290567,0.0027573563682381065
flan,23,27,0.5971664807200432,0.15883519291877746,0.1142629474028945
flan,23,28,0.9517748910188675,0.019084493620321153,0.01510667028836906
flan,23,29,0.9843319112062454,0.005288622344378382,0.005712955361232162
flan,23,3,0.9440121793746948,0.015982312662526966,0.01936660896986723
flan,23,30,0.9894558614492417,0.00527352987206541,0.0022792041033972057
flan,23,31,0.9875913792848587,0.00431028816383332,0.003854382074205205
flan,23,4,0.904756229519844,0.036254192432388664,0.03751862048171461
flan,23,5,0.872523649930954,0.04838007654994726,0.0336781545355916
flan,23,6,0.7560952201485633,0.11307907104492188,0.10498152274638414
flan,23,7,0.9941385191679001,0.002125929883914068,0.0015483815892366692
flan,23,8,0.9849141335487366,0.006214699341217056,0.003963324526557699
flan,23,9,0.9673122477531433,0.009255640525370836,0.00871089395834133
flan,24,0,0.9844717872142792,0.007724913745187223,0.005392087056534365
flan,24,1,0.903859566450119,0.018977778595872224,0.020543971955776216
flan,24,10,0.9863307535648346,0.004208240165608004,0.0062013686657883225
flan,24,11,0.9913034546375274,0.0034274505623034203,0.0024349668266950173
flan,24,12,0.9974546813964844,0.0012812601594487205,0.0004301632499846164
flan,24,13,0.3274525798857212,0.28987817361950874,0.27681882709264755
flan,24,14,0.8260658186674118,0.03759429329074919,0.044329425934702155
flan,24,15,0.983975767493248,0.0069366408872883764,0.0044496392551809545
flan,24,16,0.9875684130191803,0.0034199660655576734,0.0035159787826705723
flan,24,17,0.9863928949832916,0.004821931830374524,0.0033342174103017895
flan,24,18,0.8713063710927963,0.04463460685685277,0.06851564057171344
flan,24,19,0.9951233053207398,0.002082978113903664,0.0020081769599346443
flan,24,2,0.9927047461271286,0.0037560872361063957,0.002741103253210895
flan,24,20,0.7530990566313267,0.14699421148747205,0.04921598697081208
flan,24,21,0.9747043639421463,0.01059603605652228,0.007560354622546584
flan,24,22,0.8736515671014786,0.06008968403562903,0.05040504217147827
flan,24,23,0.9797084027528763,0.006410280282143504,0.006214536176994443
flan,24,24,0.9696862876415253,0.007930904468521476,0.007535535236820578
flan,24,25,0.8926638966798782,0.04383201946504414,0.05349438218399882
flan,24,26,0.9756603556871414,0.011753053115680813,0.010644212504848838
flan,24,27,0.9800719010829926,0.006223874412244186,0.010470446485560387
flan,24,28,0.8375547313690186,0.062192069683223966,0.06897557724267245
flan,24,29,0.9890022003650665,0.003275932083488442,0.0041280598915182055
flan,24,3,0.9931947493553162,0.0018523923118482343,0.0014847649930743501
flan,24,30,0.9918286842107773,0.0026200740050990132,0.0014976928560645319
flan,24,31,0.9648563659191132,0.01616288641700521,0.014357725386507808
flan,24,4,0.9515490144491195,0.013211514241993428,0.01110773800406605
flan,24,5,0.916107542514801,0.045016884747892616,0.028656515348702668
flan,24,6,0.9915755772590638,0.0030724400142207744,0.003271672286791727
flan,24,7,0.49462498009204864,0.1963664373755455,0.2471619215607643
flan,24,8,0.9849213689565659,0.006543248223606497,0.0035245762311387806
flan,24,9,0.9794785523414612,0.009016644905786962,0.00879361125640571
flan,25,0,0.9654760307073593,0.00703241906594485,0.007041007454972714
flan,25,1,0.9930187487602233,0.0038816924183629454,0.001972501950804144
flan,25,10,0.9743650180101394,0.011196449445560575,0.011168115001637488
flan,25,11,0.959534028172493,0.014215098428539932,0.011928364799823612
flan,25,12,0.9009748774766922,0.04530625639483333,0.041180051807314155
flan,25,13,0.4673438374698162,0.22399102427065373,0.21239107586443423
flan,25,14,0.9799601942300796,0.008447109560947866,0.006716658615041524
flan,25,15,0.9789581948518753,0.005683685624971986,0.012122202957980334
flan,25,16,0.9598069173097611,0.014673341496381909,0.01380970497848466
flan,25,17,0.9979332256317138,0.0006749445523018949,0.0004367447491677012
flan,25,18,0.956356189250946,0.01593921935884282,0.02397491941228509
flan,25,19,0.9972007089853286,0.0007582399874809198,0.001439291198621504
flan,25,2,0.9936051332950592,0.0018567686615278945,0.003684274310944602
flan,25,20,0.9981502395868301,0.0008144981150690001,0.0007323273277143016
flan,25,21,0.9873399013280868,0.0043541833758354185,0.0035489598789718003
flan,25,22,0.9979052543640137,0.000717977248277748,0.0004371877713128924
flan,25,23,0.9243790298700333,0.03874268302693963,0.03331343796104193
flan,25,24,0.864958050251007,0.06956377640366554,0.0508797562867403
flan,25,25,0.9233571827411652,0.04928316730074585,0.01742137906141579
flan,25,26,0.99645751953125,0.001287439853185788,0.0007195912690076511
flan,25,27,0.9906561744213104,0.003451315519050695,0.0012146218880661763
flan,25,28,0.8282082825899124,0.020921760187484324,0.02708118664100766
flan,25,29,0.9353632920980454,0.01943703128024936,0.025189545839093625
flan,25,3,0.9474733251333237,0.02102917792275548,0.017384881547186523
flan,25,30,0.9861197286844253,0.004067433548043482,0.006031113681383431
flan,25,31,0.9972052431106567,0.0013655032086535358,0.0008809953191666864
flan,25,4,0.7710631030797959,0.08433306124061346,0.1177312595397234
flan,25,5,0.9866383171081543,0.006729358923621476,0.003971498091705144
flan,25,6,0.9969468975067138,0.0013380713405786082,0.0010869776253821328
flan,25,7,0.7724255853891373,0.1143925585411489,0.0921231497451663
flan,25,8,0.9993504244089126,0.00021075055010442157,0.00023529602185590193
flan,25,9,0.996552819609642,0.0012197109978296795,0.0014656798024952878
flan,26,0,0.7801239311695098,0.10096552964299917,0.08408267669379711
flan,26,1,0.9931020087003708,0.002738989319186658,0.0029812939476687463
flan,26,10,0.9782829439640045,0.009865936310961842,0.007796513915527612
flan,26,11,0.9888345718383789,0.0031991316517814995,0.006423195667157416
flan,26,12,0.6734252214431763,0.10756060104817151,0.14638122629374264
flan,26,13,0.9857421469688415,0.004705550775397569,0.007100623992737382
flan,26,14,0.9163651257753372,0.012311082903761417,0.013109662212664262
flan,26,15,0.9489328730106353,0.006396978185512126,0.00625886908499524
flan,26,16,0.9974958491325379,0.0010821932592079975,0.0009208131619379855
flan,26,17,0.9945630431175232,0.0027254820999223738,0.0019292835716623812
flan,26,18,0.7391312664747238,0.12574047341942787,0.07207277175039054
flan,26,19,0.9389272141456604,0.022678769035264848,0.021536813601851463
flan,26,2,0.979925490617752,0.009219798936974256,0.007489431786816567
flan,26,20,0.9908551687002182,0.003187880429904908,0.0032646899798419327
flan,26,21,0.8911140435934066,0.02824915583245456,0.02940521826967597
flan,26,22,0.9795801037549973,0.007672685177531093,0.0099048539577052
flan,26,23,0.9842962151765824,0.0048090623231837526,0.008436457265634089
flan,26,24,0.984299767613411,0.005165327667491511,0.004734486646484583
flan,26,25,0.990470215678215,0.003425505410996266,0.0022604770469479263
flan,26,26,0.9912472575902939,0.003325161940883845,0.00271420233650133
flan,26,27,0.9715245544910431,0.010092125206720084,0.008345531206578017
flan,26,28,0.9790124344825745,0.008230368811637164,0.0066537741408683355
flan,26,29,0.9989317375421524,0.0005289259632991161,0.0003589217689295765
flan,26,3,0.992640882730484,0.0024080327851697804,0.001508170188171789
flan,26,30,0.7075378173589706,0.07079350306652486,0.1075164291355759
flan,26,31,0.9949835056066513,0.0025667330494616183,0.0017419127572793514
flan,26,4,0.848645681142807,0.00900619045831263,0.02478308754041791
flan,26,5,0.9845370781421662,0.005607551222201437,0.009035954155260697
flan,26,6,0.898330237865448,0.04118794417008757,0.04089729206170887
flan,26,7,0.9196474021673202,0.038626432362943885,0.03230990101117641
flan,26,8,0.9811084252595902,0.008963200235739351,0.006056185907218605
flan,26,9,0.9877339965105056,0.003971899207681417,0.005196130408439786
flan,27,0,0.9947791165113449,0.0022447459667455406,0.002360138894582633
flan,27,1,0.9994222158193589,0.00025514847453450784,0.0001812150024488801
flan,27,10,0.9969126975536347,0.0011183463246561586,0.0010049265729321633
flan,27,11,0.9940349972248077,0.0027044682815903797,0.00204582903359551
flan,27,12,0.786013577580452,0.05396052420604974,0.05931745355948806
flan,27,13,0.9944291031360626,0.002403327731299214,0.001821422719222028
flan,27,14,0.9821439188718796,0.009189705320168287,0.006166665590135381
flan,27,15,0.7602742421627045,0.10642388628795743,0.07912031586281955
flan,27,16,0.9027564519643784,0.024088480342179537,0.02625597944483161
flan,27,17,0.9710349398851394,0.011000682739540935,0.012168468590825796
flan,27,18,0.9932412374019622,0.0023971308197360485,0.0022829843664658256
flan,27,19,0.9976982909440995,0.0010361456323880703,0.0007059375710377936
flan,27,2,0.8512646055221558,0.02586382647510618,0.03239168176194653
flan,27,20,0.3289691210538149,0.264631357640028,0.37396463319659234
flan,27,21,0.9404638993740082,0.02389122503809631,0.025280759828165175
flan,27,22,0.9895252877473831,0.00414721725974232,0.0051832617621403185
flan,27,23,0.9576973170042038,0.015313139986246824,0.02004999977070838
flan,27,24,0.986949183344841,0.005892488990211859,0.003721788767725229
flan,27,25,0.6932040557265282,0.10232883688062429,0.10228718880563975
flan,27,26,0.964733846783638,0.01542938954429701,0.00964135885820724
flan,27,27,0.99315449655056,0.0033534630166832356,0.0023664421419380233
flan,27,28,0.9503143382072449,0.022570844823494553,0.021309589450247586
flan,27,29,0.9866759872436524,0.0056205818522721525,0.004088673247024417
flan,27,3,0.9785914915800095,0.008830132503062487,0.00824870906304568
flan,27,30,0.988741798400879,0.0043092503841035065,0.004102568832458928
flan,27,31,0.9782810193300248,0.0094460803642869,0.008183482938911767
flan,27,4,0.8592368632555007,0.05481795807369053,0.04700571469962597
flan,27,5,0.9707141304016114,0.010453533255495131,0.011052635388914496
flan,27,6,0.914341903924942,0.031164917051792144,0.03818704600445926
flan,27,7,0.7079383844137191,0.042380440668202936,0.07420437051565386
flan,27,8,0.5783992642164231,0.14575067661702634,0.21111961610615254
flan,27,9,0.9963304030895234,0.001011940366588533,0.001871512150974013
flan,28,0,0.986877617239952,0.006002322770655155,0.003541261883219704
flan,28,1,0.9934367996454239,0.003561068627750501,0.0025561802071752027
flan,28,10,0.9946562451124191,0.0020610822492744775,0.0021782008663285522
flan,28,11,0.9714560377597808,0.011627146508544683,0.012261378895491361
flan,28,12,0.976787520647049,0.011524293017573654,0.008816130040213466
flan,28,13,0.8186116188764572,0.0766846326738596,0.04277222158387303
flan,28,14,0.9712539583444595,0.010720645296387374,0.007182824874762446
flan,28,15,0.9695877289772034,0.01964984161313623,0.009284106941195205
flan,28,16,0.9087810170650482,0.035817029094323515,0.04342817055992782
flan,28,17,0.7449015405774116,0.10638016816228628,0.10033397603780031
flan,28,18,0.8819332683086395,0.04512494133785367,0.05973239725455642
flan,28,19,0.963195983171463,0.015361663699150086,0.01356496598571539
flan,28,2,0.967172019481659,0.011429803224746137,0.01741666503949091
flan,28,20,0.9351775968074798,0.0289162028580904,0.020410858811810612
flan,28,21,0.9597238451242447,0.018538018404506147,0.012047042502090335
flan,28,22,0.9871478706598282,0.004707195173250511,0.004762548860162497
flan,28,23,0.9753044432401657,0.006562143329065293,0.0090111337415874
flan,28,24,0.9230069011449814,0.02487320333486423,0.03995688748313114
flan,28,25,0.8516214418411255,0.016906732328934596,0.035233580061467366
flan,28,26,0.9946682786941529,0.001856278291088529,0.002405195283936337
flan,28,27,0.9993401116132736,0.00029845358702004885,0.0001714702677418245
flan,28,28,0.8130388176441192,0.07192146593704819,0.09404083028435707
flan,28,29,0.9409021186828613,0.027766547072678803,0.022770591210573912
flan,28,3,0.7484259754419327,0.13420734584331512,0.0882819564267993
flan,28,30,0.9525576311349869,0.01955146335065365,0.022940731351263823
flan,28,31,0.9306298482418061,0.031057529179379345,0.02528290344402194
flan,28,4,0.999071735739708,0.0004354808435891755,0.000381848402612377
flan,28,5,0.9925486558675766,0.0037807547382544726,0.002487430076289456
flan,28,6,0.9760117012262345,0.010062915836460889,0.0053603993356227874
flan,28,7,0.7964946427941322,0.03778128620004281,0.05803603374864906
flan,28,8,0.9933012622594833,0.0026863327325554564,0.00218292485922575
flan,28,9,0.9348442840576172,0.023945634132251144,0.012720290515571832
flan,29,0,0.9138661277294159,0.04715037466958165,0.03104020149447024
flan,29,1,0.9563924956321717,0.016678684456273914,0.017882282251957805
flan,29,10,0.8671451658010483,0.02089186798315495,0.03322424149140715
flan,29,11,0.9893114632368087,0.004874475449323654,0.004177208010805771
flan,29,12,0.974696015715599,0.008823443397413939,0.007221987248631195
flan,29,13,0.9840283071994782,0.005653468682430685,0.006361172144534066
flan,29,14,0.9725742888450623,0.01372926811920479,0.011708852285519242
flan,29,15,0.7419831073284149,0.09526299690827728,0.08441848771646619
flan,29,16,0.9985471642017365,0.0006630527845118195,0.0004466609009250533
flan,29,17,0.9884667825698853,0.003933898883406073,0.006329023917205631
flan,29,18,0.8135819125175476,0.08250473458319903,0.063968103826046
flan,29,19,0.9877418094873428,0.004345976733602584,0.0032134627155028283
flan,29,2,0.40622356995940206,0.22907787784934044,0.275531162917614
flan,29,20,0.986890606880188,0.005675420151092112,0.004933680822141469
flan,29,21,0.9922269088029861,0.00252478028065525,0.002855527600040659
flan,29,22,0.9959979301691055,0.0012764493210124783,0.0012597750176792032
flan,29,23,0.7839202100038528,0.08794814727269112,0.05898875844664872
flan,29,24,0.8621561574935913,0.051433547427877785,0.06369316335767508
flan,29,25,0.5472908246517182,0.2460672966390848,0.14840778402984142
flan,29,26,0.9680402791500091,0.0155518518993631,0.008854699281509965
flan,29,27,0.9864880710840225,0.004805712210363708,0.0052156402860418895
flan,29,28,0.9849162501096725,0.00566568834008649,0.0039525234885513785
flan,29,29,0.9946159529685974,0.0024852003599517046,0.0019199403963284568
flan,29,3,0.9974497205018997,0.0011421369193703867,0.0010117400149465539
flan,29,30,0.7706146734952927,0.09984202548861504,0.0691924568451941
flan,29,31,0.9497010976076126,0.0206488144537434,0.014980786349624395
flan,29,4,0.9873188453912735,0.00560351628344506,0.004809131104266271
flan,29,5,0.7988890534639359,0.058711515041068196,0.05670357440132648
flan,29,6,0.9975819569826126,0.0011043310011154973,0.0007821966774645262
flan,29,7,0.9458594822883606,0.025036838920786977,0.020361862760037184
flan,29,8,0.9976433444023133,0.0011379406138439664,0.0008664344064891338
flan,29,9,0.9707406044006348,0.006135175891686231,0.006846964816795662
flan,30,0,0.9899629807472229,0.004631965311709792,0.004320861099986359
flan,30,1,0.9989477097988129,0.00045338191506743897,0.0003799346246523783
flan,30,10,0.974354937672615,0.012637309436686337,0.009197241882793606
flan,30,11,0.965917295217514,0.01222209499683231,0.018018262665718793
flan,30,12,0.9147346532344818,0.011819656444713474,0.008437860831618309
flan,30,13,0.9953778284788132,0.0018370679358486086,0.0017083822668064385
flan,30,14,0.9956059020757675,0.0016434483378543517,0.001402834301115945
flan,30,15,0.9799780547618866,0.005272503856103867,0.012122364272363484
flan,30,16,0.9923710149526596,0.0034711029496975244,0.0032410928537137808
flan,30,17,0.9934457588195801,0.002210264392779209,0.002842084536096081
flan,30,18,0.858217745423317,0.06293595431372523,0.04657812386751175
flan,30,19,0.9380481457710266,0.0298070669779554,0.02487264751922339
flan,30,2,0.823280314207077,0.03675392087548971,0.08131411612965167
flan,30,20,0.9984918254613876,0.0006611028597399127,0.00048621623907820323
flan,30,21,0.981899698972702,0.008065326544456184,0.00779511401662603
flan,30,22,0.9392523992061615,0.024739646110683678,0.0169501244998537
flan,30,23,0.9790053713321686,0.008586338624591008,0.005150489952648059
flan,30,24,0.2064335234463215,0.3029145906865597,0.37661979302763937
flan,30,25,0.8524941217899322,0.07765660556033253,0.04933652298524976
flan,30,26,0.954616014957428,0.01749269017484039,0.014066630429588257
flan,30,27,0.8468916285037994,0.055060516577214,0.06297450806945562
flan,30,28,0.9958172559738159,0.0018021558329928667,0.0015394290964468383
flan,30,29,0.9962584793567657,0.0015974404936423526,0.0016827832488343119
